Id,in_degree,out_degree,in_strength_total,out_strength_total,in_strength_count,out_strength_count
632766,1,1,195770.0,5780.0,179,3
1189833,0,1,0.0,12315.0,0,9
1550284,0,1,0.0,1215.0,0,3
25246,4,10,7581.0,558242.0,22,674
1124307,0,1,0.0,4997.0,0,1
1386461,0,1,0.0,16.0,0,1
1615856,0,1,0.0,664.0,0,1
238189,2,0,207524.0,0.0,57,0
468990,0,5,0.0,212978.0,0,77
656688,1,0,49469.0,0.0,1,0
656695,1,0,75311.0,0.0,1,0
1288191,0,1,0.0,434.0,0,4
469018,0,2,0.0,31311.0,0,23
359353,1,1,3560.0,11317.0,3,9
649034,1,1,1788295.0,1670506.0,244,76
77478,1,1,100.0,22252.0,1,20
77482,1,0,2952.0,0.0,9,0
44097,4,1,31893.0,302210.0,72,115
75820,2,1,81501.0,111.0,92,1
1157178,0,1,0.0,46.0,0,1
829499,0,1,0.0,17960.0,0,1
28004,4,8,124971.0,85860.0,10,38
1058895,0,1,0.0,17.0,0,1
20521,6,12,203318.0,56501.0,1118,78
1615952,0,1,0.0,400.0,0,2
632931,1,1,904701.0,13118.0,417,5
1484916,0,1,0.0,2088.0,0,9
731260,0,1,0.0,502.0,0,1
359226,1,0,317.0,0.0,2,0
1616047,0,1,0.0,50.0,0,1
1222832,0,1,0.0,1969.0,0,14
359549,1,0,17281.0,0.0,10,0
927937,0,1,0.0,2050.0,0,1
359892,1,0,8276.0,0.0,60,0
359901,1,0,5024.0,0.0,69,0
207079,2,1,46380.0,12500.0,19,1
361217,1,0,23531.0,0.0,1,0
353812,2,1,2258.0,2347.0,3,1
1157392,0,1,0.0,299400.0,0,7
33542,1,0,136791.0,0.0,117,0
553206,1,0,149329.0,0.0,175,0
1059117,0,2,0.0,2143.0,0,3
1288493,0,1,0.0,7243.0,0,37
207176,0,1,0.0,8287.0,0,15
25226,2,6,651622.0,229632.0,86,246
1386833,0,1,0.0,36254.0,0,22
1616214,0,1,0.0,8.0,0,1
194570,2,1,1857.0,24715.0,10,270
364024,1,0,348.0,0.0,4,0
364036,1,0,26028.0,0.0,2,0
1255775,0,1,0.0,220.0,0,1
364112,1,0,7677.0,0.0,35,0
207205,3,2,71177.0,130456.0,14,39
375968,3,1,41640.0,63400.0,26,11
364190,1,0,66334.0,0.0,30,0
364734,1,0,250.0,0.0,5,0
251112,1,4,2543.0,682892.0,6,301
469402,1,2,3527.0,7281.0,1,43
51612,2,0,1886.0,0.0,19,0
862628,0,2,0.0,18956.0,0,20
1059267,0,1,0.0,3498.0,0,7
1354200,0,1,0.0,4350.0,0,1
436703,1,1,472.0,13521.0,1,114
1583593,0,1,0.0,2010.0,0,6
367893,1,0,10.0,0.0,1,0
367897,1,0,159.0,0.0,1,0
367926,1,0,139.0,0.0,1,0
367974,1,0,109.0,0.0,1,0
91780,3,12,18263.0,364156.0,9,1475
368292,1,0,35.0,0.0,1,0
928276,0,1,0.0,4000.0,0,1
1583644,0,1,0.0,103.0,0,1
301590,2,0,189.0,0.0,2,0
124765,2,0,17186.0,0.0,51,0
369165,1,0,19825.0,0.0,12,0
1321527,0,1,0.0,1010.0,0,2
369649,1,0,29.0,0.0,1,0
369691,1,0,219.0,0.0,1,0
469593,1,1,68.0,2074.0,1,8
240224,1,1,2574.0,421.0,11,2
469604,2,4,447655.0,3552899.0,50,142
1059430,0,1,0.0,2922.0,0,5
98641,1,0,6360.0,0.0,19,0
469613,1,14,13.0,107654.0,1,282
371120,2,0,6308.0,0.0,14,0
173002,2,0,1980.0,0.0,9,0
1419944,0,1,0.0,56.0,0,2
1583792,0,1,0.0,91.0,0,1
372297,1,0,4578.0,0.0,1,0
568003,1,2,1241.0,1138.0,34,23
18195,6,14,9354.0,35932.0,138,260
372778,2,2,211754.0,381833.0,14,33
372799,2,3,2402396.0,535911.0,112,84
1583818,0,1,0.0,780.0,0,1
117105,2,0,49349.0,0.0,19,0
1321680,0,1,0.0,108.0,0,5
75440,3,0,2503.0,0.0,26,0
83795,2,3,11030.0,309409.0,14,71
404182,1,1,28542.0,86770.0,10,7
404189,1,1,48916.0,13293.0,32,7
15130,5,12,730176.0,57141.0,635,45
373460,1,0,1268.0,0.0,8,0
209566,1,3,54.0,69440.0,1,11
373886,2,2,1594.0,1742.0,8,3
348842,1,0,621.0,0.0,1,0
1387253,0,1,0.0,834.0,0,1
31422,1,1,16.0,436.0,1,2
274167,2,3,751.0,166261.0,3,325
374371,1,3,12775.0,449656.0,42,216
1092360,0,1,0.0,276.0,0,1
93013,2,2,27178.0,12793.0,13,26
469777,2,8,13344.0,75326.0,26,116
612331,1,2,7343.0,6874.0,7,19
612332,1,1,562.0,6820.0,1,9
374999,1,1,48.0,1655.0,1,2
1485603,0,1,0.0,29.0,0,1
30833,3,6,276.0,4781.0,4,7
686771,1,0,367850.0,0.0,244,0
686774,1,1,117402.0,766.0,81,8
109361,1,1,11999.0,14629.0,1,60
863030,0,2,0.0,17781.0,0,24
375964,1,0,29951.0,0.0,44,0
764739,0,1,0.0,611.0,0,1
376247,1,0,1050.0,0.0,8,0
1321808,0,1,0.0,90.0,0,1
1321826,0,1,0.0,55.0,0,1
14227,4,12,1134692.0,290702.0,3565,226
469868,1,1,1726.0,10276.0,16,96
377137,1,0,49813.0,0.0,27,0
377182,1,0,329.0,0.0,1,0
63322,1,0,453.0,0.0,1,0
469883,1,1,768.0,11373.0,9,123
476446,1,0,11997.0,0.0,7,0
797575,0,1,0.0,10285.0,0,1
797581,0,1,0.0,3343.0,0,1
568209,1,2,15.0,2409.0,1,17
18152,5,3,191917.0,218.0,257,3
568216,1,1,160.0,6700.0,1,53
1584028,0,3,0.0,2121.0,0,4
149649,4,11,9170.0,227924.0,11,157
863142,0,1,0.0,150.0,0,1
1125287,0,1,0.0,198.0,0,1
1551277,0,1,0.0,192.0,0,1
797638,0,1,0.0,3746.0,0,13
99129,3,0,605.0,0.0,4,0
379251,1,0,75893.0,0.0,75,0
1289166,0,1,0.0,23866.0,0,9
1158096,0,1,0.0,150.0,0,1
379907,1,0,109300.0,0.0,69,0
1256425,0,1,0.0,328.0,0,3
49155,2,0,828.0,0.0,4,0
1027052,0,1,0.0,2.0,0,1
1584110,0,1,0.0,20636.0,0,4
1190913,0,1,0.0,1098.0,0,3
44037,1,1,517.0,742.0,1,4
1551368,0,1,0.0,355.0,0,1
380860,1,2,162.0,54050.0,1,17
961568,0,1,0.0,190.0,0,1
896037,0,1,0.0,4565.0,0,5
764989,0,1,0.0,544.0,0,1
381992,1,0,2030.0,0.0,1,0
1092673,0,1,0.0,67500.0,0,41
1223746,0,1,0.0,2300.0,0,1
1518696,0,3,0.0,33253.0,0,15
383218,1,0,18258.0,0.0,12,0
928883,0,1,0.0,978.0,0,4
80773,4,3,56873.0,3802.0,23,7
250892,1,1,18900.0,370.0,8,2
535703,1,1,229831.0,11182.0,27,2
1387676,0,1,0.0,44.0,0,1
1223839,0,1,0.0,56.0,0,1
797867,0,1,0.0,6700.0,0,19
384754,1,0,2641.0,0.0,21,0
384770,1,0,17907.0,0.0,10,0
384860,1,0,130.0,0.0,1,0
34072,3,0,3494.0,0.0,11,0
896195,0,1,0.0,300.0,0,1
1322180,0,1,0.0,2164.0,0,24
601286,0,3,0.0,28540.0,0,128
896198,0,1,0.0,415.0,0,1
385426,1,0,19408.0,0.0,4,0
385430,1,0,55414.0,0.0,133,0
1420498,0,1,0.0,460.0,0,19
385745,1,0,17602.0,0.0,120,0
356323,1,1,44518.0,130.0,37,1
386007,1,2,1194.0,2948.0,1,18
1027306,0,1,0.0,204.0,0,1
306435,0,2,0.0,28234.0,0,20
732429,0,2,0.0,540.0,0,3
1584398,0,1,0.0,138.0,0,1
1387793,0,1,0.0,3905.0,0,15
601368,1,1,59325.0,250000.0,17,3
699698,0,1,0.0,269.0,0,1
243237,2,1,455638.0,731.0,22,19
634205,1,1,907.0,7721.0,1,26
389333,1,0,89.0,0.0,1,0
389348,1,0,25.0,0.0,1,0
389698,2,4,1223.0,3612.0,10,19
389718,1,1,5200.0,10000.0,3,4
389719,1,1,62226.0,12000.0,79,3
390028,1,1,5758.0,356.0,23,1
390140,1,3,12876.0,2079561.0,3,352
74916,2,0,7971.0,0.0,35,0
390701,1,1,99980.0,310.0,74,1
390713,1,0,1000.0,0.0,1,0
390778,1,3,2539.0,690206.0,1,170
470453,0,2,0.0,104762.0,0,52
30785,2,4,115517.0,951330.0,47,612
1125836,0,2,0.0,1773.0,0,10
392678,1,0,7887.0,0.0,2,0
392872,1,4,787456.0,749135.0,67,153
392876,2,1,227298.0,53427.0,75,13
392902,2,1,707003.0,551000.0,72,6
1519162,0,1,0.0,352.0,0,3
394397,1,0,12403.0,0.0,14,0
1126005,0,1,0.0,5800.0,0,1
372351,0,1,0.0,462.0,0,1
396125,1,0,219240.0,0.0,91,0
1191558,0,1,0.0,2250.0,0,1
1486479,0,1,0.0,634.0,0,7
1420945,0,1,0.0,160.0,0,1
396622,1,0,400.0,0.0,1,0
396630,1,0,100969.0,0.0,133,0
396998,1,0,59863.0,0.0,30,0
469733,4,0,121205.0,0.0,156,0
863913,0,1,0.0,20997.0,0,11
88105,1,1,1373.0,81.0,9,9
44745,2,1,22665.0,30.0,46,1
1421002,0,3,0.0,124876.0,0,5
28493,2,7,555440.0,2926930.0,19,153
398186,1,0,4346.0,0.0,10,0
1191641,0,1,0.0,30.0,0,2
398432,1,0,29040.0,0.0,6,0
1355527,0,1,0.0,10.0,0,1
1093391,0,1,0.0,2262.0,0,1
1060629,0,1,0.0,150.0,0,1
399878,1,0,5060.0,0.0,6,0
962329,0,1,0.0,32000.0,0,1
470816,1,2,128.0,20328.0,1,136
1158946,0,1,0.0,1495.0,0,4
657848,1,0,1993448.0,0.0,61,0
1093438,0,1,0.0,87.0,0,1
733005,0,1,0.0,35741.0,0,10
470880,2,3,39245.0,32292.0,261,102
554770,1,0,1077.0,0.0,1,0
536419,0,1,0.0,16581.0,0,71
995171,0,1,0.0,1012.0,0,2
1355620,0,1,0.0,739.0,0,2
733053,0,1,0.0,3145.0,0,1
1552256,0,1,0.0,5707.0,0,2
831377,0,1,0.0,857.0,0,6
1322900,0,1,0.0,579.0,0,12
1027996,0,1,0.0,5.0,0,1
1191837,0,1,0.0,950.0,0,1
85581,1,0,12448.0,0.0,7,0
85655,1,0,4966.0,0.0,27,0
1224628,0,1,0.0,120.0,0,1
1585083,0,1,0.0,433.0,0,8
404178,1,0,521.0,0.0,1,0
404185,1,0,2088.0,0.0,6,0
404363,1,0,188173.0,0.0,97,0
1421264,0,1,0.0,417.0,0,1
1421267,0,1,0.0,554.0,0,2
1159126,0,1,0.0,1202.0,0,6
619390,2,0,1207.0,0.0,7,0
680754,1,0,99.0,0.0,1,0
404862,1,0,2006.0,0.0,2,0
634874,1,1,164230.0,313.0,135,9
634887,1,1,52550.0,103921.0,25,9
113674,4,0,26148.0,0.0,44,0
864268,0,1,0.0,1078515.0,0,17
864272,0,1,0.0,49.0,0,1
831523,0,1,0.0,1202.0,0,2
864295,0,1,0.0,7590.0,0,19
1159208,0,1,0.0,397288.0,0,64
307252,0,3,0.0,17791.0,0,30
686002,1,0,1400.0,0.0,1,0
86144,1,0,1903.0,0.0,11,0
1192009,0,1,0.0,121.0,0,1
634972,0,2,0.0,1422.0,0,2
158997,2,2,82676.0,1233.0,17,17
408417,1,0,148104.0,0.0,187,0
408591,1,0,284.0,0.0,14,0
372842,0,2,0.0,8475.0,0,5
995437,0,1,0.0,413.0,0,4
831631,0,1,0.0,39164.0,0,10
1028249,0,1,0.0,4134.0,0,2
36197,1,0,4134.0,0.0,2,0
503977,1,1,4079.0,59.0,19,1
1290409,0,1,0.0,235.0,0,22
1487027,0,2,0.0,42557.0,0,8
61089,2,1,5861.0,11707.0,5,102
61116,1,2,5000.0,933.0,1,2
45249,2,2,602755.0,23547.0,24,4
410442,1,0,2751.0,0.0,3,0
45256,2,1,39806.0,453.0,59,1
962764,0,1,0.0,5065.0,0,2
1290451,0,1,0.0,2164.0,0,17
411157,1,1,57613.0,1699.0,31,1
411177,1,1,115376.0,149558.0,17,8
226952,1,5,7260.0,279143.0,1,431
86742,1,1,388141.0,315764.0,53,29
23176,2,2,280.0,10272.0,2,52
412542,1,1,6160.0,15721.0,11,2
1323297,0,1,0.0,9485.0,0,2
1061154,0,1,0.0,479.0,0,1
504116,0,1,0.0,313.0,0,3
930137,0,4,0.0,1613106.0,0,463
16378,6,10,421441.0,5019.0,215,36
78206,0,1,0.0,2798.0,0,1
733574,0,1,0.0,2150.0,0,2
1094024,0,2,0.0,26550.0,0,3
78225,1,1,21946.0,580.0,46,1
416038,1,0,18780.0,0.0,2,0
416134,1,0,1638.0,0.0,6,0
799135,0,1,0.0,1456.0,0,2
416349,1,1,1815.0,66.0,1,1
22407,4,0,408133.0,0.0,95,0
1192363,0,3,0.0,68230.0,0,5
635318,0,2,0.0,3267.0,0,2
610703,2,0,159.0,0.0,2,0
1126852,0,2,0.0,694.0,0,2
1323478,0,1,0.0,42.0,0,10
995801,0,1,0.0,321.0,0,3
1421795,0,1,0.0,25.0,0,1
963060,0,1,0.0,2166.0,0,4
242171,0,3,0.0,14401.0,0,5
569853,1,1,393661.0,990.0,79,1
1192454,0,1,0.0,246.0,0,1
995851,0,1,0.0,45.0,0,1
995865,0,1,0.0,35.0,0,1
419154,1,1,12.0,229.0,1,3
1159716,0,1,0.0,10250.0,0,1
897583,0,1,0.0,3151.0,0,4
995905,0,1,0.0,306.0,0,34
143940,1,1,170925.0,6151451.0,4,49
420466,2,2,205706.0,111071.0,63,11
420467,2,3,486651.0,263869.0,117,96
420716,1,0,8300.0,0.0,83,0
766556,0,1,0.0,6413.0,0,6
18148,5,13,9877.0,240940.0,48,109
421042,1,1,79.0,1542.0,1,3
602750,1,1,1942.0,52123.0,4,73
28987,3,6,55026.0,100390.0,78,114
602751,1,1,24586.0,1993.0,76,4
1553068,0,1,0.0,45.0,0,3
1487549,0,1,0.0,1842.0,0,1
1028807,0,1,0.0,100.0,0,1
380643,1,4,57.0,1806196.0,1,258
423715,1,0,7400.0,0.0,1,0
45776,0,14,0.0,113001.0,0,38
14392,4,9,213166.0,167763.0,486,240
602845,1,1,16694.0,104.0,7,1
1225439,0,1,0.0,1025.0,0,1
930535,0,11,0.0,1123.0,0,27
1258215,0,1,0.0,2948.0,0,5
242428,1,1,15398.0,18872.0,8,10
24583,2,4,404570.0,347144.0,140,111
799518,0,1,0.0,235.0,0,2
425831,1,0,13365.0,0.0,10,0
1258281,0,1,0.0,1750.0,0,1
1618732,0,1,0.0,2300.0,0,31
191123,1,4,56.0,7347.0,1,34
963374,0,1,0.0,4600.0,0,5
426816,1,0,584.0,0.0,2,0
426869,1,0,27980.0,0.0,60,0
635730,0,1,0.0,900.0,0,1
766803,0,1,0.0,4234.0,0,7
897877,0,1,0.0,64.0,0,1
17555,3,3,21243.0,6725.0,27,9
471903,1,2,2829.0,1082.0,88,8
179716,1,0,66.0,0.0,2,0
832366,0,1,0.0,37500.0,0,1
1389423,0,1,0.0,836.0,0,13
996212,0,1,0.0,73.0,0,1
1487761,0,1,0.0,92248.0,0,14
668565,0,1,0.0,4700.0,0,1
18266,2,2,13609.0,717350.0,9,206
832411,0,1,0.0,2861.0,0,5
1029019,0,1,0.0,21.0,0,1
429164,1,0,21147.0,0.0,9,0
668576,1,3,715350.0,9716.0,205,15
963501,0,2,0.0,720051.0,0,79
89473,1,0,14481.0,0.0,17,0
89486,1,0,1476.0,0.0,1,0
19797,6,12,524212.0,186622.0,337,253
89559,1,0,4828.0,0.0,1,0
429691,1,0,485.0,0.0,5,0
281833,1,2,556.0,8840.0,1,19
29625,4,10,84619.0,1302529.0,15,375
60525,1,1,12634.0,535.0,90,3
429996,1,0,995.0,0.0,3,0
832451,0,1,0.0,220.0,0,2
897991,0,2,0.0,1442.0,0,4
898002,0,2,0.0,2847.0,0,2
1291219,0,1,0.0,11.0,0,1
1553377,0,1,0.0,1071.0,0,2
1520617,0,1,0.0,169.0,0,1
16355,2,6,3042.0,92570.0,7,182
570384,0,2,0.0,168486.0,0,118
1520660,0,1,0.0,25943.0,0,2
537639,0,2,0.0,4111.0,0,2
110074,3,0,51800.0,0.0,22,0
799834,0,2,0.0,446.0,0,9
1193060,0,1,0.0,496.0,0,1
1291366,0,1,0.0,673.0,0,1
1389672,0,1,0.0,30.0,0,1
90443,1,1,500.0,2816.0,2,4
90483,1,0,1476.0,0.0,18,0
1127547,0,1,0.0,730.0,0,1
1225880,0,1,0.0,1367.0,0,4
1127581,0,1,0.0,9.0,0,1
1455261,0,61,0.0,7377048.0,0,7037
22479,5,14,470545.0,1062166.0,1486,579
23353,10,15,1368044.0,531363.0,797,379
21390,9,9,1549472.0,9275.0,855,23
1193129,0,1,0.0,242.0,0,1
1553595,0,2,0.0,599.0,0,2
1619135,0,1,0.0,927.0,0,4
1586380,0,2,0.0,20103.0,0,122
258292,3,5,39424.0,4595.0,282,6
767197,0,1,0.0,11185.0,0,4
1553639,0,1,0.0,20245.0,0,41
1586409,0,1,0.0,1245.0,0,2
144649,1,1,2361.0,1146.0,1,4
406793,0,3,0.0,83342.0,0,12
1258766,0,2,0.0,5498.0,0,3
437887,1,0,500.0,0.0,4,0
1160471,0,1,0.0,510.0,0,1
1094941,0,1,0.0,9.0,0,1
1094942,0,1,0.0,3001.0,0,37
91055,1,1,8077.0,287.0,9,1
438606,1,0,246136.0,0.0,129,0
438629,1,0,20156.0,0.0,49,0
438640,1,0,9943.0,0.0,10,0
1160508,0,1,0.0,115.0,0,2
1062220,0,1,0.0,774.0,0,3
177491,0,2,0.0,26574.0,0,16
121173,2,1,2056.0,1938.0,3,1
158100,1,1,78.0,1139.0,1,2
1324387,0,1,0.0,46.0,0,1
439576,1,0,1838.0,0.0,12,0
1291621,0,1,0.0,56861.0,0,96
28355,3,10,59107.0,138536.0,101,167
865650,0,1,0.0,193.0,0,2
14372,4,16,71400.0,125859.0,157,183
19619,7,20,17001.0,422237.0,36,1126
24915,2,17,184.0,52893.0,2,160
21079,9,29,47965.0,4790640.0,31,2993
24956,3,21,467294.0,382546.0,15,338
24971,6,23,25602.0,1069274.0,23,866
16328,5,17,292082.0,599303.0,32,744
25026,2,3,79.0,12901.0,2,8
1029496,0,1,0.0,1971.0,0,51
1389958,0,1,0.0,1320.0,0,35
1389971,0,1,0.0,187.0,0,1
18694,7,14,26562.0,168214.0,31,507
19661,3,14,224.0,164470.0,4,599
23586,8,9,129397.0,238149.0,23,151
23603,3,23,2677.0,1926733.0,7,977
406940,2,2,130245.0,5118.0,224,4
645275,1,2,31.0,94773.0,1,179
645321,1,2,5087.0,52727.0,3,54
865694,0,1,0.0,2584.0,0,19
25727,6,21,51886.0,457180.0,187,297
19688,4,21,146679.0,1968611.0,29,654
19247,11,19,48929.0,445473.0,41,617
25954,2,3,37599.0,55554.0,11,35
14314,4,10,1150798.0,7055.0,369,54
25967,3,8,87189.0,296217.0,76,368
24093,2,9,55573.0,2132933.0,100,1037
24130,3,10,78441.0,228204.0,22,120
24140,5,5,120986.0,112780.0,33,75
24225,3,5,20099.0,199267.0,41,530
767412,0,1,0.0,335.0,0,1
573639,1,0,16186.0,0.0,44,0
17751,3,2,30190.0,85376.0,23,22
15017,4,4,707.0,10388.0,10,13
493058,1,0,432820.0,0.0,34,0
1521101,0,2,0.0,26582.0,0,81
1357271,0,2,0.0,182.0,0,2
550218,1,1,83.0,21539.0,1,12
996827,0,1,0.0,85.0,0,1
28912,5,12,72021.0,210160.0,32,230
112101,1,1,7782.0,1219.0,13,1
19599,3,12,990893.0,231920.0,673,234
19605,2,4,125529.0,9202.0,35,97
19615,3,7,46206.0,141634.0,23,184
19758,6,24,56132.0,991060.0,12,443
19803,4,11,338669.0,544617.0,21,111
1586691,0,1,0.0,1369.0,0,1
23780,2,14,851583.0,33902.0,428,95
26525,2,9,13308.0,308368.0,24,342
1127961,0,1,0.0,495.0,0,2
20291,4,12,990396.0,320000.0,173,573
20295,8,14,133742.0,1463270.0,53,1245
20296,2,6,9587.0,49504.0,117,245
1062430,0,1,0.0,1000.0,0,1
1062473,0,1,0.0,218.0,0,1
1226345,0,1,0.0,1887.0,0,33
22827,4,15,493496.0,107759.0,76,308
1062521,0,2,0.0,15747.0,0,4
1029760,0,1,0.0,119.0,0,1
1422996,0,1,0.0,558.0,0,3
13986,1,9,299.0,36170.0,1,21
20493,4,23,2426428.0,18670380.0,212,1134
20579,3,11,6893584.0,1055811.0,1355,577
20629,5,14,100691.0,663099.0,19,367
17055,4,21,49188.0,400731.0,11,307
1423054,0,2,0.0,203086.0,0,209
30773,3,6,244585.0,92960.0,202,11
866014,0,1,0.0,1848.0,0,1
216214,1,2,323.0,1501.0,1,5
19832,6,19,113518.0,555904.0,27,394
1357559,0,1,0.0,756.0,0,3
46848,0,5,0.0,50135.0,0,146
1029911,0,1,0.0,81.0,0,1
1128236,0,1,0.0,964.0,0,1
964398,0,1,0.0,17500.0,0,1
1128241,0,1,0.0,26.0,0,1
309044,1,3,3340.0,33902.0,11,86
21665,7,16,147854.0,1158192.0,39,699
964427,0,1,0.0,31.0,0,1
1226572,0,1,0.0,315.0,0,1
21323,3,5,437.0,605.0,3,5
14343,8,22,1226584.0,1944105.0,425,1066
21354,4,14,15585.0,981500.0,15,429
21355,5,20,226465.0,70712.0,83,181
21405,1,11,978.0,14965.0,3,42
21497,2,11,250281.0,229001.0,18,185
1619801,0,1,0.0,1000.0,0,1
1324923,0,1,0.0,16.0,0,1
1161102,0,1,0.0,316588.0,0,400
539558,1,0,269.0,0.0,1,0
539634,1,0,242.0,0.0,1,0
532001,1,0,7562.0,0.0,2,0
571291,1,2,528.0,194275.0,1,153
1423285,0,1,0.0,139.0,0,1
550592,2,0,278.0,0.0,2,0
546753,1,1,37505.0,89.0,34,3
1161209,0,1,0.0,148.0,0,1
14330,4,8,7619.0,47645.0,13,259
486763,1,1,1505.0,6223.0,5,22
498456,1,0,82950.0,0.0,76,0
997385,0,1,0.0,5612.0,0,71
768023,0,1,0.0,421.0,0,4
41528,2,0,57584.0,0.0,15,0
1259564,0,1,0.0,2583.0,0,1
384434,1,1,3270.0,3127.0,13,9
276538,0,1,0.0,455.0,0,1
1587261,0,1,0.0,67.0,0,1
1390671,0,1,0.0,74.0,0,1
178289,0,1,0.0,23448.0,0,3
178311,0,2,0.0,43348.0,0,12
1357983,0,1,0.0,156.0,0,1
1521828,0,1,0.0,711.0,0,1
29911,5,4,176935.0,118017.0,124,32
459829,1,0,4584.0,0.0,1,0
800976,0,1,0.0,21038.0,0,4
866533,0,1,0.0,1097.0,0,4
1620197,0,1,0.0,5553.0,0,12
375063,0,3,0.0,7652.0,0,11
571702,1,1,432.0,588.0,5,6
520224,4,2,1019.0,523.0,11,6
932150,0,1,0.0,2693.0,0,3
1030458,0,1,0.0,889.0,0,1
538966,0,2,0.0,22223.0,0,139
1128798,0,1,0.0,204.0,0,2
670055,0,1,0.0,77.0,0,2
932206,0,3,0.0,173444.0,0,240
1161582,0,1,0.0,290.0,0,5
670067,0,1,0.0,927.0,0,2
290723,1,1,13351.0,6902.0,17,10
463350,1,0,6054.0,0.0,3,0
463364,1,0,20644.0,0.0,11,0
866725,0,1,0.0,3270.0,0,1
670141,0,1,0.0,153.0,0,1
571848,1,1,91.0,168.0,1,2
449020,2,0,367020.0,0.0,112,0
449033,1,4,155261.0,151629.0,15,17
465098,1,0,17558.0,0.0,27,0
465104,1,0,2838.0,0.0,27,0
336145,1,0,7676.0,0.0,6,0
465141,1,0,4295.0,0.0,26,0
1128962,0,1,0.0,9.0,0,1
473616,4,3,109603.0,218068.0,105,288
682487,1,1,800.0,5350.0,2,4
682489,1,3,207848.0,63174.0,249,18
408087,0,1,0.0,984.0,0,10
1292835,0,1,0.0,527.0,0,31
965186,0,1,0.0,17434.0,0,9
866919,0,1,0.0,286.0,0,2
1194638,0,1,0.0,456.0,0,24
249801,1,0,65.0,0.0,1,0
29634,3,15,155.0,368707.0,9,396
21100,3,12,333962.0,6217131.0,25,477
19284,4,14,1017436.0,450007.0,327,536
1555125,0,1,0.0,138.0,0,2
288507,1,1,138.0,8567.0,2,12
25292,3,10,41363.0,2303164.0,9,863
1030931,0,1,0.0,1163.0,0,24
455771,1,0,842.0,0.0,1,0
801576,0,1,0.0,3130.0,0,1
965418,0,2,0.0,6930.0,0,6
310063,0,2,0.0,19000.0,0,27
146740,1,0,17427.0,0.0,26,0
1588015,0,1,0.0,2245.0,0,1
1522482,0,1,0.0,1115.0,0,14
1260347,0,1,0.0,20.0,0,1
1260366,0,1,0.0,107.0,0,1
703331,0,2,0.0,986.0,0,5
80740,1,5,21.0,137398.0,1,619
620557,1,2,1750.0,36960.0,1,8
443138,1,2,1418.0,802.0,4,7
801690,0,2,0.0,8436.0,0,4
801699,1,0,8350.0,0.0,2,0
1522585,0,1,0.0,462.0,0,4
128681,3,2,124105.0,4528.0,217,12
1424288,0,1,0.0,666.0,0,18
1162154,0,1,0.0,218971.0,0,31
211924,0,1,0.0,404.0,0,5
29016,4,2,11320.0,517.0,50,22
15317,1,6,553982.0,661229.0,24,66
667410,1,0,500.0,0.0,1,0
69855,1,0,220.0,0.0,2,0
30585,1,1,2853.0,1180.0,60,7
637923,0,1,0.0,8275.0,0,7
219415,3,1,48445.0,2402097.0,107,142
285082,1,3,10527.0,71484.0,1,114
179180,1,2,76.0,5774.0,1,32
542760,1,1,1200.0,652.0,6,4
965653,0,2,0.0,1771.0,0,11
1162262,0,1,0.0,2647.0,0,1
30562,1,4,91.0,160567.0,1,187
1555540,0,1,0.0,1225.0,0,14
63859,1,1,1225.0,610.0,14,2
1457266,0,2,0.0,709.0,0,4
539764,2,1,79083.0,42208.0,13,8
218365,2,2,182077.0,26999.0,39,13
24028,4,10,61028.0,1442819.0,57,1502
638103,0,2,0.0,12840.0,0,12
801953,0,1,0.0,2550.0,0,1
1359008,0,1,0.0,554.0,0,1
1588388,0,1,0.0,1118.0,0,1
441525,0,1,0.0,50000.0,0,2
1064122,0,1,0.0,2361.0,0,1
1457349,0,1,0.0,738.0,0,3
28258,5,9,285453.0,54205.0,287,45
769256,0,1,0.0,332.0,0,3
1457395,0,1,0.0,65.0,0,1
477183,1,2,267.0,9488.0,2,49
900370,0,1,0.0,83152.0,0,105
25279,2,3,386471.0,360534.0,149,181
441622,0,1,0.0,3945.0,0,9
998682,0,2,0.0,9809.0,0,26
476527,1,2,997.0,77758.0,1,54
1097040,0,1,0.0,12.0,0,1
1391967,0,1,0.0,5027.0,0,14
277867,0,3,0.0,178797.0,0,60
1293683,0,1,0.0,69.0,0,1
638334,1,1,227319.0,200297.0,89,31
32431,2,3,218797.0,234815.0,32,109
834961,0,1,0.0,184.0,0,2
28891,5,6,790299.0,2864.0,823,9
834974,0,1,0.0,34.0,0,1
32493,3,1,131462.0,4985.0,135,3
1195486,0,1,0.0,159.0,0,1
1490451,0,1,0.0,319.0,0,1
1621524,0,1,0.0,685.0,0,4
671257,1,1,839.0,16440.0,1,30
1523241,0,1,0.0,3850.0,0,3
998986,0,1,0.0,4104.0,0,22
1162874,0,1,0.0,2842.0,0,1
736897,0,1,0.0,322.0,0,2
1588873,0,1,0.0,118.0,0,1
245399,0,1,0.0,331.0,0,1
1556204,0,2,0.0,36965.0,0,7
1425216,0,1,0.0,3547.0,0,19
802628,0,1,0.0,50.0,0,1
1294174,0,1,0.0,34.0,0,1
769920,0,1,0.0,4100.0,0,1
524047,1,0,257.0,0.0,11,0
1261448,0,1,0.0,42.0,0,1
802727,0,1,0.0,36.0,0,1
16306,3,17,8147659.0,131984.0,915,172
47847,2,0,92561.0,0.0,52,0
556821,1,1,47.0,149.0,1,1
868296,0,1,0.0,3.0,0,1
