Id,in_degree,out_degree,in_strength_total,out_strength_total,in_strength_count,out_strength_count
316801,1,0,4439.72,0.0,1,0
316810,1,0,100.59,0.0,1,0
110893,1,0,524.64,0.0,1,0
110892,1,0,3092.42,0.0,2,0
319952,1,0,1272.5,0.0,1,0
319964,1,0,154.44,0.0,1,0
108881,1,0,1597.83,0.0,1,0
319967,1,0,15431.56,0.0,1,0
110934,1,0,304.41,0.0,1,0
108860,1,0,3417.71,0.0,4,0
110931,1,0,1700.0,0.0,2,0
320008,1,0,2228.84,0.0,2,0
320002,1,0,2623.53,0.0,1,0
319994,1,0,90.0,0.0,1,0
110925,1,0,1569.11,0.0,1,0
319986,1,0,200.0,0.0,1,0
108869,1,0,5543.49,0.0,1,0
316762,1,0,17095.41,0.0,1,0
108871,1,0,5362.26,0.0,2,0
110919,1,0,5240.0,0.0,3,0
108874,1,0,3750.03,0.0,1,0
319973,1,0,787.06,0.0,1,0
316766,1,0,1076.49,0.0,1,0
316767,1,0,65502.67,0.0,6,0
319968,1,0,99.29,0.0,1,0
110916,1,0,617.98,0.0,1,0
316768,1,0,209.03,0.0,1,0
110891,1,0,9481.52,0.0,1,0
110935,1,0,14700.0,0.0,1,0
319940,1,0,6732.66,0.0,2,0
316819,1,0,5867.48,0.0,2,0
316848,1,0,796.52,0.0,3,0
319895,1,0,103.18,0.0,1,0
316863,1,0,2638.95,0.0,2,0
319902,1,0,4020.84,0.0,2,0
110859,1,0,15140.2,0.0,2,0
108935,1,0,11596.45,0.0,6,0
319892,1,0,140.02,0.0,1,0
110855,1,0,2676.32,0.0,1,0
319889,1,0,272.56,0.0,1,0
319883,1,0,3110.49,0.0,3,0
316868,1,0,4380.030000000001,0.0,3,0
319882,1,0,530.99,0.0,1,0
110850,1,0,3371.43,0.0,3,0
316864,1,0,204.91,0.0,1,0
110874,1,0,1345.91,0.0,1,0
108924,1,0,870.06,0.0,3,0
316820,1,0,239797.06000000003,0.0,6,0
316824,1,0,1952.97,0.0,4,0
108901,1,0,4022.83,0.0,3,0
319936,1,0,801.42,0.0,1,0
319928,1,0,1563.41,0.0,2,0
319922,1,0,8500.59,0.0,2,0
316826,1,0,528.25,0.0,1,0
108909,1,0,530.13,0.0,1,0
108911,1,0,3657.38,0.0,1,0
108916,1,0,1170.73,0.0,2,0
319919,1,0,270.0,0.0,1,0
316832,1,0,50.26,0.0,1,0
108919,1,0,2396.57,0.0,5,0
319914,1,0,2126.1400000000003,0.0,2,0
319910,1,0,200.0,0.0,1,0
110878,1,0,1694.51,0.0,4,0
316833,1,0,528.31,0.0,1,0
316834,1,0,21445.89,0.0,8,0
316839,1,0,929.46,0.0,2,0
110889,1,0,263.97,0.0,1,0
316702,1,0,3400.0,0.0,1,0
320020,1,0,1050.5,0.0,1,0
316728,1,0,1148.0,0.0,3,0
316735,1,0,20213.02,0.0,12,0
320116,1,0,1062.99,0.0,2,0
320111,1,0,1.0,0.0,1,0
316736,1,0,800.0,0.0,1,0
111022,1,0,16218.72,0.0,10,0
320110,1,0,1500.0,0.0,1,0
111030,1,0,158.58,0.0,1,0
320106,1,0,814.93,0.0,1,0
320095,1,0,16189.88,0.0,1,0
316744,1,0,802.66,0.0,1,0
111017,1,0,261.87,0.0,1,0
316745,1,0,2800.0,0.0,6,0
320093,1,0,19000.0,0.0,1,0
320092,1,0,900.0,0.0,2,0
320091,1,0,8160.0,0.0,1,0
320090,1,0,20317.9,0.0,5,0
320102,1,0,1199.4499999999998,0.0,2,0
316725,1,0,538.53,0.0,1,0
111032,1,0,600.0,0.0,1,0
316723,1,0,15550.0,0.0,4,0
108806,1,0,1743.81,0.0,1,0
320134,1,0,2139.0,0.0,1,0
320133,1,0,254.0,0.0,1,0
108811,1,0,207.84,0.0,1,0
320129,1,0,146.69,0.0,1,0
320126,1,0,3735.26,0.0,2,0
320119,1,0,18546.49,0.0,1,0
111047,1,0,330.01,0.0,2,0
111045,1,0,166.46,0.0,1,0
316713,1,0,800.42,0.0,1,0
111039,1,0,5293.27,0.0,1,0
316714,1,0,516.15,0.0,2,0
111037,1,0,7726.5,0.0,1,0
316718,1,0,536.89,0.0,1,0
316722,1,0,9663.2,0.0,1,0
108849,1,0,8049.76,0.0,1,0
316748,1,0,188.04,0.0,1,0
316751,1,0,1075.49,0.0,1,0
110976,1,0,2657.42,0.0,1,0
320036,1,0,2401.39,0.0,1,0
320032,1,0,1049.53,0.0,1,0
110974,1,0,21292.62,0.0,3,0
320031,1,0,10600.0,0.0,5,0
110973,1,0,2114.74,0.0,1,0
110972,1,0,43626.87,0.0,2,0
110967,1,0,7912.61,0.0,1,0
110978,1,0,454.91,0.0,1,0
110965,1,0,14903.78,0.0,2,0
320027,1,0,532.93,0.0,1,0
320025,1,0,390.0,0.0,3,0
110957,1,0,5327.16,0.0,1,0
320023,1,0,3175.0,0.0,1,0
110954,1,0,1988.8,0.0,1,0
320021,1,0,9250.82,0.0,1,0
110963,1,0,2225.0,0.0,3,0
110980,1,0,5926.26,0.0,1,0
320045,1,0,1516.0,0.0,1,0
320051,1,0,1054.98,0.0,1,0
320071,1,0,315.62,0.0,1,0
320069,1,0,1000.0,0.0,1,0
320064,1,0,1054.64,0.0,2,0
108823,1,0,395.49,0.0,2,0
111002,1,0,1049.73,0.0,2,0
110998,1,0,139.66,0.0,1,0
320062,1,0,28146.95,0.0,1,0
320058,1,0,138.67,0.0,1,0
110996,1,0,5289.48,0.0,1,0
110995,1,0,523.96,0.0,1,0
110994,1,0,49.52,0.0,1,0
110993,1,0,1053.76,0.0,2,0
110991,1,0,3293.82,0.0,5,0
110989,1,0,526.76,0.0,1,0
108831,1,0,631.56,0.0,6,0
320054,1,0,4510.44,0.0,1,0
110986,1,0,9740.63,0.0,3,0
319383,1,0,350.0,0.0,1,0
319382,1,0,851.86,0.0,2,0
319380,1,0,202.0,0.0,1,0
110052,1,0,11945.14,0.0,10,0
317796,1,0,533.22,0.0,1,0
318385,1,0,1879.0,0.0,1,0
110047,1,0,4313.59,0.0,1,0
110046,1,0,209.71,0.0,1,0
109633,1,0,18905.29,0.0,1,0
317800,1,0,2121.5,0.0,3,0
318388,1,0,5000.73,0.0,7,0
317801,1,0,2682.0,0.0,2,0
110044,1,0,1253.8,0.0,4,0
110043,1,0,439.82,0.0,1,0
317805,1,0,183.1,0.0,1,0
317807,1,0,6763.389999999999,0.0,2,0
318383,1,0,4157.38,0.0,2,0
110039,1,0,1170.24,0.0,2,0
318376,1,0,4917.88,0.0,1,0
317804,1,0,12727.48,0.0,3,0
109628,1,0,39750.68,0.0,4,0
110058,1,0,1370.4299999999998,0.0,4,0
109626,1,0,2358.3900000000003,0.0,7,0
110081,1,0,2073.66,0.0,1,0
317759,1,0,70517.46,0.0,25,0
317760,1,0,207.31,0.0,1,0
109615,1,0,5832.9800000000005,0.0,2,0
317761,1,0,300.0,0.0,2,0
109617,1,0,2126.05,0.0,4,0
317762,1,0,14685.63,0.0,1,0
110076,1,0,8050.91,0.0,2,0
318406,1,0,161.84,0.0,1,0
110074,1,0,1374.75,0.0,2,0
317766,1,0,3954.99,0.0,2,0
318403,1,0,6324.76,0.0,3,0
110068,1,0,632.17,0.0,1,0
317781,1,0,1014.1,0.0,2,0
318401,1,0,2542.0,0.0,3,0
318398,1,0,536.71,0.0,1,0
318397,1,0,350.0,0.0,1,0
318392,1,0,200.0,0.0,1,0
317809,1,0,1.0,0.0,1,0
318408,1,0,907.29,0.0,1,0
318375,1,0,1069.23,0.0,1,0
110032,1,0,9000.0,0.0,1,0
317870,1,0,13711.35,0.0,12,0
317871,1,0,2000.0,0.0,1,0
317877,1,0,1361.57,0.0,3,0
317878,1,0,2500.01,0.0,1,0
317879,1,0,2153.48,0.0,2,0
317880,1,0,4456.110000000001,0.0,4,0
317881,1,0,10650.02,0.0,1,0
109674,1,0,1057.97,0.0,1,0
317882,1,0,15002.23,0.0,4,0
317885,1,0,308.04,0.0,1,0
109682,1,0,4274.34,0.0,1,0
109687,1,0,377.27,0.0,1,0
317888,1,0,1903.88,0.0,3,0
109688,1,0,16001.94,0.0,4,0
317890,1,0,10720.98,0.0,1,0
317893,1,0,2658.26,0.0,1,0
317883,1,0,4999.13,0.0,5,0
317864,1,0,715.01,0.0,1,0
317853,1,0,5400.0,0.0,1,0
317850,1,0,1047.0,0.0,4,0
318357,1,0,7147.639999999999,0.0,2,0
318353,1,0,17551.02,0.0,5,0
317816,1,0,500.0,0.0,1,0
109639,1,0,1498.76,0.0,2,0
110028,1,0,1621.6,0.0,1,0
109651,1,0,894.95,0.0,2,0
109652,1,0,288.0,0.0,1,0
109653,1,0,4800.0,0.0,1,0
109654,1,0,678.89,0.0,1,0
317830,1,0,806.93,0.0,1,0
317835,1,0,10792.14,0.0,2,0
109657,1,0,23924.61,0.0,2,0
109661,1,0,1008.44,0.0,1,0
109662,1,0,1500.0,0.0,2,0
109667,1,0,2500.68,0.0,1,0
109669,1,0,300.0,0.0,1,0
318364,1,0,668.1999999999999,0.0,4,0
109613,1,0,4560.71,0.0,4,0
318413,1,0,1056.91,0.0,1,0
318541,1,0,1029.23,0.0,2,0
318536,1,0,161.47,0.0,1,0
318535,1,0,6160.45,0.0,4,0
317686,1,0,3449.88,0.0,2,0
318523,1,0,523.09,0.0,1,0
317689,1,0,5150.08,0.0,1,0
317684,1,0,128.81,0.0,1,0
317692,1,0,12293.7,0.0,1,0
109553,1,0,10134.1,0.0,4,0
109554,1,0,800.65,0.0,1,0
317699,1,0,236.36,0.0,1,0
318508,1,0,397.5,0.0,1,0
318506,1,0,604.81,0.0,3,0
318504,1,0,765.01,0.0,1,0
317693,1,0,9525.5,0.0,4,0
318547,1,0,239.0,0.0,1,0
318549,1,0,200.0,0.0,1,0
317681,1,0,1368.79,0.0,3,0
109512,1,0,2915.0,0.0,5,0
318582,1,0,3253.03,0.0,3,0
110146,1,0,2716.17,0.0,5,0
318581,1,0,528.87,0.0,1,0
318580,1,0,2323.0,0.0,2,0
317670,1,0,531.26,0.0,1,0
109520,1,0,530.93,0.0,1,0
318578,1,0,4755.389999999999,0.0,4,0
317672,1,0,6054.719999999999,0.0,3,0
318569,1,0,175.23000000000002,0.0,2,0
109530,1,0,13000.0,0.0,3,0
109531,1,0,3697.8,0.0,2,0
318564,1,0,929.46,0.0,1,0
110137,1,0,261.74,0.0,1,0
317676,1,0,796.16,0.0,1,0
318560,1,0,398.33,0.0,1,0
317677,1,0,4250.51,0.0,1,0
109559,1,0,4069.23,0.0,2,0
318412,1,0,3222.75,0.0,3,0
109563,1,0,1030.22,0.0,3,0
110129,1,0,88.58,0.0,2,0
317730,1,0,528.25,0.0,1,0
110102,1,0,7009.74,0.0,3,0
110101,1,0,3905.09,0.0,1,0
317738,1,0,2364.63,0.0,3,0
317742,1,0,500.0,0.0,1,0
318437,1,0,75.6,0.0,1,0
110098,1,0,3317.65,0.0,2,0
110106,1,0,1877.29,0.0,3,0
110096,1,0,192.8,0.0,1,0
110091,1,0,514.0,0.0,1,0
109599,1,0,4756.68,0.0,2,0
318433,1,0,251.83,0.0,1,0
109606,1,0,2974.18,0.0,1,0
318424,1,0,6995.62,0.0,1,0
317750,1,0,5370.91,0.0,1,0
318419,1,0,19285.8,0.0,3,0
109609,1,0,14686.669999999998,0.0,3,0
110093,1,0,529.76,0.0,1,0
317729,1,0,1015.7,0.0,1,0
318440,1,0,6738.0,0.0,2,0
318444,1,0,1862.7200000000005,0.0,3,0
317708,1,0,253.52,0.0,2,0
110125,1,0,1.92,0.0,1,0
317711,1,0,10099.75,0.0,7,0
110123,1,0,598.54,0.0,1,0
110122,1,0,7706.599999999999,0.0,2,0
110120,1,0,360.0,0.0,1,0
318488,1,0,960.0,0.0,2,0
318475,1,0,10516.9,0.0,6,0
318474,1,0,2500.0,0.0,1,0
318472,1,0,10395.7,0.0,3,0
318466,1,0,6976.08,0.0,7,0
318461,1,0,1054.89,0.0,1,0
110113,1,0,3052.59,0.0,3,0
317719,1,0,1583.76,0.0,3,0
317720,1,0,1329.94,0.0,2,0
318459,1,0,314.27,0.0,1,0
317721,1,0,1341.0,0.0,1,0
109565,1,0,7015.93,0.0,4,0
317896,1,0,75.74,0.0,1,0
317899,1,0,4407.83,0.0,5,0
109808,1,0,576.63,0.0,1,0
109931,1,0,717.0,0.0,3,0
109813,1,0,1155.5,0.0,2,0
109929,1,0,526.07,0.0,1,0
318077,1,0,657.4,0.0,3,0
318081,1,0,93.0,0.0,1,0
318087,1,0,915.88,0.0,1,0
109924,1,0,806.74,0.0,1,0
109804,1,0,1800.0,0.0,1,0
109923,1,0,2007.99,0.0,2,0
318206,1,0,4164.88,0.0,1,0
318204,1,0,2009.99,0.0,3,0
318201,1,0,102.27,0.0,1,0
109916,1,0,5315.74,0.0,1,0
318096,1,0,102.66,0.0,1,0
109827,1,0,472.5,0.0,2,0
109829,1,0,1500.0,0.0,2,0
109820,1,0,157.36,0.0,1,0
109803,1,0,14996.559999999998,0.0,3,0
109801,1,0,2682.0,0.0,2,0
109800,1,0,1624.24,0.0,2,0
318057,1,0,449.81,0.0,1,0
109784,1,0,363.71,0.0,2,0
318064,1,0,100.0,0.0,1,0
318066,1,0,2106.93,0.0,5,0
109954,2,0,51815.0,0.0,2,0
109953,1,0,1828.76,0.0,3,0
109952,1,0,39145.0,0.0,3,0
109946,1,0,977.18,0.0,2,0
109793,1,0,742.39,0.0,1,0
109945,1,0,26025.43,0.0,3,0
109944,1,0,10.0,0.0,1,0
109794,1,0,2520.0,0.0,4,0
109796,1,0,2601.09,0.0,1,0
109943,1,0,102.57,0.0,1,0
109941,1,0,2522.14,0.0,1,0
318073,1,0,1700.0,0.0,1,0
109939,1,0,46.54,0.0,1,0
109938,1,0,910.15,0.0,1,0
318074,1,0,21359.45,0.0,2,0
318100,1,0,3463.73,0.0,1,0
318056,1,0,529.78,0.0,1,0
109912,1,0,700.0,0.0,1,0
109911,1,0,133.96,0.0,1,0
109862,1,0,16109.12,0.0,1,0
318125,1,0,1592.35,0.0,3,0
318159,1,0,160.03,0.0,1,0
318127,1,0,10609.19,0.0,1,0
109891,1,0,2561.0200000000004,0.0,4,0
109890,1,0,174.62,0.0,1,0
318130,1,0,367.99,0.0,1,0
318133,1,0,6631.52,0.0,2,0
318164,1,0,13200.0,0.0,2,0
318134,1,0,2500.0,0.0,1,0
318147,1,0,58472.32,0.0,7,0
109867,1,0,687.77,0.0,2,0
109868,1,0,53.68,0.0,1,0
109873,1,0,8005.0,0.0,1,0
318148,1,0,200.0,0.0,1,0
318153,1,0,3544.11,0.0,1,0
109877,1,0,5738.03,0.0,3,0
318143,1,0,58.72,0.0,1,0
318122,1,0,4169.38,0.0,2,0
318121,1,0,550.64,0.0,1,0
109857,1,0,1832.17,0.0,2,0
318103,1,0,487.42,0.0,2,0
318104,1,0,2086.16,0.0,1,0
318188,1,0,258.92,0.0,2,0
109834,1,0,4566.290000000001,0.0,3,0
318185,1,0,2848.69,0.0,2,0
109908,1,0,4160.72,0.0,1,0
318184,1,0,95.0,0.0,1,0
109907,1,0,30.0,0.0,1,0
109838,1,0,476.68,0.0,1,0
109841,1,0,5387.52,0.0,1,0
318177,1,0,15541.0,0.0,2,0
318175,1,0,42300.25,0.0,4,0
109847,1,0,1075.6,0.0,1,0
109849,1,0,4000.0,0.0,2,0
318169,1,0,3409.57,0.0,2,0
109854,1,0,502.9,0.0,1,0
109855,1,0,702.6,0.0,1,0
109856,1,0,522.69,0.0,1,0
318195,1,0,10530.97,0.0,2,0
318348,1,0,894.27,0.0,2,0
318052,1,0,504.51,0.0,1,0
318051,1,0,543.92,0.0,1,0
318246,1,0,9026.63,0.0,6,0
317924,1,0,521.32,0.0,2,0
317926,1,0,1586.5700000000002,0.0,3,0
317929,1,0,844.11,0.0,1,0
317935,1,0,500.0,0.0,1,0
317936,1,0,20000.0,0.0,1,0
317941,1,0,1000.0,0.0,1,0
318245,1,0,510.75,0.0,1,0
318254,1,0,35.69,0.0,2,0
317943,1,0,256.38,0.0,1,0
317947,1,0,375.47,0.0,1,0
109739,1,0,1058.79,0.0,2,0
317951,1,0,654.84,0.0,1,0
317954,1,0,99.28,0.0,1,0
110003,1,0,1439.59,0.0,1,0
110002,1,0,1061.23,0.0,1,0
109742,1,0,79.07,0.0,1,0
317946,1,0,1360.0,0.0,1,0
318255,1,0,1314.17,0.0,3,0
317916,1,0,2993.88,0.0,2,0
318328,1,0,953.96,0.0,2,0
109701,1,0,7543.52,0.0,1,0
318318,1,0,1482.15,0.0,3,0
318301,1,0,5833.51,0.0,2,0
318300,1,0,80.89,0.0,1,0
318295,1,0,2509.48,0.0,2,0
317901,1,0,2172.34,0.0,4,0
318292,1,0,714.11,0.0,1,0
317906,1,0,6597.159999999999,0.0,7,0
318290,1,0,9870.58,0.0,1,0
317910,1,0,49.99,0.0,1,0
318285,1,0,350.0,0.0,1,0
318281,1,0,1505.54,0.0,1,0
318261,1,0,3600.0,0.0,3,0
109723,1,0,2101.69,0.0,4,0
318257,1,0,809.24,0.0,1,0
318237,1,0,2662.42,0.0,2,0
317973,1,0,10215.17,0.0,3,0
318232,1,0,350.0,0.0,1,0
318000,1,0,5310.13,0.0,1,0
318001,1,0,2570.48,0.0,2,0
318004,1,0,13019.87,0.0,3,0
318011,1,0,450.0,0.0,1,0
318014,1,0,75.8,0.0,1,0
318016,1,0,3564.89,0.0,4,0
109964,1,0,450.0,0.0,2,0
109977,1,0,22.72,0.0,1,0
318029,1,0,452.44,0.0,2,0
109959,1,0,2535.19,0.0,3,0
109957,1,0,4539.59,0.0,4,0
318038,1,0,6714.56,0.0,5,0
318039,1,0,1462.32,0.0,2,0
318041,1,0,164587.71,0.0,6,0
109776,1,0,9374.44,0.0,1,0
109777,1,0,1056.6,0.0,1,0
318043,1,0,5253.94,0.0,1,0
318030,1,0,4904.15,0.0,1,0
109978,1,0,236.28,0.0,1,0
317999,1,0,2699.9500000000003,0.0,5,0
318211,1,0,10695.41,0.0,2,0
109749,1,0,273.0,0.0,1,0
109992,1,0,195.32,0.0,2,0
109752,1,0,4171.81,0.0,4,0
317986,1,0,810.8,0.0,2,0
317992,1,0,1000.0,0.0,1,0
109988,1,0,532.03,0.0,1,0
109758,1,0,19422.51,0.0,2,0
109759,1,0,48.55,0.0,1,0
109986,1,0,1497.15,0.0,1,0
318220,1,0,516.23,0.0,1,0
109764,1,0,788.74,0.0,1,0
317995,1,0,1137.7199999999998,0.0,2,0
318214,1,0,518.48,0.0,1,0
318212,1,0,56466.64,0.0,5,0
317996,1,0,522.69,0.0,1,0
109766,1,0,151.78,0.0,1,0
317998,1,0,1871.51,0.0,3,0
109768,1,0,4826.38,0.0,1,0
109982,1,0,2900.32,0.0,6,0
318233,1,0,1391.54,0.0,1,0
108603,1,0,6464.42,0.0,1,0
317664,1,0,628.33,0.0,1,0
318588,1,0,15929.989999999998,0.0,3,0
109290,1,0,299.64,0.0,1,0
109292,1,0,661.2,0.0,5,0
109294,1,0,478.13,0.0,1,0
110393,1,0,12287.96,0.0,4,0
317450,1,0,22650.0,0.0,8,0
317453,1,0,260.87,0.0,1,0
317454,1,0,20063.96,0.0,7,0
317447,1,0,8009.16,0.0,1,0
317455,1,0,1415.36,0.0,2,0
317457,1,0,13089.78,0.0,1,0
317460,1,0,250.0,0.0,1,0
317462,1,0,504.01,0.0,1,0
109302,1,0,3344.79,0.0,5,0
319143,1,0,805.36,0.0,1,0
110382,1,0,5328.87,0.0,1,0
110381,1,0,2383.46,0.0,2,0
317456,1,0,10084.6,0.0,5,0
317446,1,0,62.15,0.0,1,0
319150,1,0,500.0,0.0,1,0
110405,1,0,3202.25,0.0,2,0
317404,1,0,9078.2,0.0,2,0
319193,1,0,112331.69,0.0,2,0
317405,1,0,1584.22,0.0,2,0
319171,1,0,13648.2,0.0,3,0
319170,1,0,1375.87,0.0,2,0
317406,1,0,4421.969999999999,0.0,5,0
317410,1,0,315.2,0.0,1,0
317413,1,0,1481.88,0.0,2,0
317421,1,0,809.76,0.0,4,0
319167,1,0,4693.54,0.0,1,0
110416,1,0,8117.0,0.0,2,0
319163,1,0,130.0,0.0,1,0
319161,1,0,2850.0,0.0,3,0
317438,1,0,2550.03,0.0,1,0
317439,1,0,6610.630000000001,0.0,4,0
317441,1,0,136.26,0.0,1,0
317443,1,0,6000.0,0.0,2,0
319138,1,0,23039.89,0.0,6,0
317396,1,0,2113.44,0.0,2,0
319137,1,0,2716.6,0.0,2,0
319129,1,0,400.0,0.0,2,0
317479,1,0,10281.9,0.0,7,0
109351,1,0,2390.8,0.0,1,0
317481,1,0,12578.4,0.0,10,0
317482,1,0,1088.28,0.0,1,0
319095,1,0,8893.96,0.0,1,0
317485,1,0,26597.92,0.0,3,0
317487,1,0,205.07,0.0,1,0
319090,1,0,414.01,0.0,2,0
109348,1,0,26303.13,0.0,1,0
317491,1,0,530.0,0.0,1,0
317504,1,0,1434.69,0.0,3,0
319077,1,0,3778.82,0.0,1,0
319076,1,0,527.87,0.0,1,0
319072,1,0,467.06,0.0,3,0
110359,1,0,1500.0,0.0,2,0
319070,1,0,796.72,0.0,3,0
109363,1,0,422.15,0.0,1,0
319080,1,0,21190.3,0.0,4,0
317475,1,0,532.44,0.0,1,0
109346,1,0,2122.05,0.0,2,0
319125,1,0,6275.24,0.0,3,0
109311,1,0,8500.0,0.0,2,0
319120,1,0,1215.85,0.0,1,0
319118,1,0,1270.01,0.0,1,0
109316,1,0,1534.76,0.0,1,0
319117,1,0,3030.28,0.0,1,0
110379,1,0,3151.06,0.0,1,0
317465,1,0,2495.0,0.0,1,0
317467,1,0,967.2,0.0,1,0
109322,1,0,889.4,0.0,1,0
317468,1,0,26900.0,0.0,18,0
110374,1,0,49.09,0.0,1,0
109325,1,0,7947.14,0.0,1,0
317469,1,0,411.99,0.0,1,0
317470,1,0,6925.200000000001,0.0,2,0
110370,1,0,1325.54,0.0,3,0
319110,1,0,2399.86,0.0,2,0
319100,1,0,2232.73,0.0,2,0
109307,1,0,1680.0,0.0,1,0
110333,1,0,1330.08,0.0,2,0
317391,1,0,65.0,0.0,1,0
317385,1,0,4635.13,0.0,3,0
319311,1,0,200.61,0.0,1,0
319308,1,0,2379.17,0.0,3,0
319305,1,0,140.91,0.0,1,0
319302,1,0,1905.2,0.0,2,0
317315,1,0,3003.88,0.0,1,0
317319,1,0,37370.91,0.0,1,0
319291,1,0,9850.0,0.0,4,0
317306,1,0,9603.0,0.0,2,0
319287,1,0,618.36,0.0,1,0
319279,1,0,62.93,0.0,1,0
319276,1,0,800.0,0.0,1,0
319271,1,0,2710.51,0.0,4,0
319267,1,0,49.33,0.0,1,0
319263,1,0,24615.74,0.0,10,0
317334,1,0,6652.599999999999,0.0,3,0
319259,1,0,260.57,0.0,1,0
317339,1,0,1592.9699999999998,0.0,2,0
110505,1,0,1032.38,0.0,1,0
319318,1,0,400.0,0.0,1,0
317296,1,0,995.0,0.0,2,0
319372,1,0,1000.0,0.0,1,0
110519,1,0,1319.98,0.0,3,0
319364,1,0,12002.53,0.0,7,0
319361,1,0,10.0,0.0,1,0
317289,1,0,369.72,0.0,1,0
317291,1,0,260.35,0.0,1,0
110515,1,0,1605.74,0.0,3,0
319346,1,0,59.62,0.0,1,0
110514,1,0,608.12,0.0,1,0
319333,1,0,1209.36,0.0,3,0
319331,1,0,20569.59,0.0,1,0
110513,1,0,5376.58,0.0,2,0
319325,1,0,20125.29,0.0,1,0
317292,1,0,6000.0,0.0,1,0
319323,1,0,50.58,0.0,1,0
110511,1,0,58651.94999999999,0.0,11,0
317293,1,0,211.83,0.0,2,0
319320,1,0,3300.0,0.0,3,0
110491,1,0,448.83,0.0,1,0
317388,1,0,406.85,0.0,1,0
110490,1,0,2658.63,0.0,3,0
110489,1,0,2326.23,0.0,2,0
317356,1,0,207.09,0.0,1,0
317358,1,0,103.32,0.0,1,0
110460,1,0,5050.0,0.0,1,0
317360,1,0,418.9,0.0,1,0
319219,1,0,413.61,0.0,2,0
317366,1,0,1616.79,0.0,1,0
110454,1,0,4171.53,0.0,5,0
110464,1,0,10649.09,0.0,2,0
317371,1,0,1104.55,0.0,3,0
319212,1,0,26620.46,0.0,1,0
110447,1,0,1575.23,0.0,1,0
319201,1,0,2200.0,0.0,1,0
319200,1,0,48.92,0.0,1,0
317374,1,0,528.25,0.0,1,0
110444,1,0,1591.44,0.0,1,0
110442,1,0,13769.4,0.0,2,0
319198,1,0,255.61,0.0,2,0
317373,1,0,2207.19,0.0,1,0
319221,1,0,5316.34,0.0,1,0
319223,1,0,1200.0,0.0,2,0
317355,1,0,7824.900000000001,0.0,9,0
319254,1,0,1816.0,0.0,2,0
317341,1,0,101.62,0.0,1,0
110485,1,0,60.0,0.0,3,0
319253,1,0,4023.0,0.0,3,0
110478,1,0,524.77,0.0,1,0
110476,1,0,100.09,0.0,1,0
319247,1,0,1306.52,0.0,2,0
319244,1,0,522.34,0.0,1,0
319242,1,0,4228.03,0.0,1,0
317348,1,0,699.0,0.0,2,0
317351,1,0,11524.33,0.0,3,0
317352,1,0,102.25,0.0,1,0
319229,1,0,1594.97,0.0,1,0
319227,1,0,5525.0,0.0,4,0
110468,1,0,21214.54,0.0,1,0
319256,1,0,64.03,0.0,1,0
110149,1,0,1116.42,0.0,1,0
110330,1,0,526.61,0.0,1,0
109370,1,0,5400.0,0.0,5,0
317585,1,0,18500.0,0.0,4,0
110209,1,0,68974.23000000001,0.0,8,0
317589,1,0,9388.67,0.0,3,0
318750,1,0,527.41,0.0,1,0
317591,1,0,5004.32,0.0,1,0
317595,1,0,115.66,0.0,1,0
110203,1,0,1128.85,0.0,2,0
318744,1,0,4872.21,0.0,2,0
318753,1,0,652.0,0.0,5,0
317600,1,0,1056.48,0.0,1,0
317604,1,0,427.2,0.0,1,0
110198,1,0,4626.24,0.0,1,0
317609,1,0,6800.0,0.0,1,0
317610,1,0,1050.75,0.0,2,0
110193,1,0,603.95,0.0,1,0
317615,1,0,1055.11,0.0,2,0
318735,1,0,100.0,0.0,1,0
110190,1,0,1550.0,0.0,2,0
317603,1,0,15347.37,0.0,5,0
317581,1,0,22134.13,0.0,9,0
318759,1,0,537.96,0.0,1,0
318762,1,0,14159.28,0.0,6,0
318830,1,0,5485.7,0.0,1,0
110227,1,0,200.0,0.0,1,0
318828,1,0,3192.11,0.0,2,0
318823,1,0,359.78,0.0,2,0
318822,1,0,2721.64,0.0,1,0
110225,1,0,30059.01,0.0,4,0
110224,1,0,16697.010000000002,0.0,4,0
110223,1,0,1070.05,0.0,1,0
110222,1,0,6263.6,0.0,3,0
317572,1,0,16058.06,0.0,3,0
318817,1,0,2682.0,0.0,2,0
318798,1,0,75.6,0.0,1,0
318794,1,0,37021.42,0.0,1,0
318783,1,0,260.91,0.0,1,0
318779,1,0,5000.0,0.0,2,0
318776,1,0,180.0,0.0,1,0
110218,1,0,262.38,0.0,1,0
318771,1,0,1613.39,0.0,4,0
317627,1,0,259.46,0.0,1,0
318831,1,0,8516.0,0.0,4,0
318733,1,0,7678.559999999999,0.0,6,0
318727,1,0,2600.0,0.0,1,0
318664,1,0,3514.25,0.0,1,0
318663,1,0,1053.94,0.0,2,0
110162,1,0,8651.94,0.0,1,0
110161,1,0,314.85,0.0,1,0
318661,1,0,250.5,0.0,1,0
318654,1,0,158.6,0.0,1,0
318652,1,0,239.99,0.0,1,0
318642,1,0,935.4,0.0,3,0
110163,1,0,1838.47,0.0,5,0
318628,1,0,22987.34,0.0,5,0
110157,1,0,1305.0,0.0,3,0
318608,1,0,8484.93,0.0,3,0
110152,1,0,15996.3,0.0,2,0
318607,1,0,800.0,0.0,2,0
318596,1,0,250.0,0.0,1,0
318594,1,0,250.0,0.0,1,0
110158,1,0,5000.0,0.0,2,0
